Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1254424,2020-06-06 14:46:02,3559160581764413,"fraud_Runte, Green and Emard",health_fitness,73.59,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,1512370833cd754be98e7272d21c8d91,1370529962,41.891224,-77.802098,0
1125600,2020-04-13 17:13:44,3540075240003197,fraud_Zboncak LLC,food_dining,24.22,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,b6a5982b64644a75aabfe8eaa7d1f907,1365873224,44.395543,-94.132435,0
542534,2019-08-20 06:17:42,3565423334076143,fraud_Koss and Sons,gas_transport,86.67,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,6858666ff973e805d6e400f7161d0d95,1345443462,39.066542,-87.004124,0
1164974,2020-05-01 06:14:23,676173792455,"fraud_Douglas, Schneider and Turner",shopping_pos,7.15,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,b554b52ebcccda571951f5baeb2ab62e,1367388863,33.218615,-118.374383,0
1008538,2020-02-18 20:25:48,2269768987945882,"fraud_Hauck, Dietrich and Funk",kids_pets,213.98,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,ce10f935aa867adfb8120f80be2abcb0,1361219148,42.732422,-78.171726,0
939173,2020-01-09 18:41:31,340951438290556,"fraud_Windler, Goodwin and Kovacek",home,39.86,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,9334797bc1ecab9ef13cffe720e9f2fe,1357756891,41.477714,-74.10104399999999,0
882198,2019-12-22 16:24:24,676248282243,"fraud_Schiller, Blanda and Johnson",home,31.79,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,5f0aac7326419cf66573a5f2cee3e9bc,1356193464,27.149166,-81.324827,0
312581,2019-05-31 12:13:19,4509142395811241,fraud_Reilly and Sons,health_fitness,3.59,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,e3af990376c7d256146c70613803497b,1338466399,32.316608,-81.23836899999999,0
443412,2019-07-16 04:17:22,180031190491743,fraud_Bogisich Inc,grocery_pos,175.44,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,096f386a3045327de14d441e8754c01e,1342412242,30.939891,-89.058104,0
267131,2019-05-12 16:30:02,4990494243023,fraud_Bartoletti and Sons,personal_care,8.2,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,b6ae59478569b9691a994e105827e58e,1336840202,39.302476,-79.01696,0
637530,2019-09-28 18:08:23,2720830304681674,fraud_Champlin-Casper,home,41.1,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,d6c093f91a088434a35bc64f92fce124,1348855703,37.036886,-87.339219,0
604612,2019-09-14 09:52:14,2233882705243596,fraud_Smith-Stokes,misc_pos,5.8,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,3d91bc2147004b9ed4c084fb22138820,1347616334,33.697441999999995,-89.836117,0
499129,2019-08-05 03:08:49,4319584480204988982,"fraud_Stokes, Christiansen and Sipes",grocery_net,54.57,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,831811c290faa1e086c7b2c07c03751b,1344136129,38.027840000000005,-82.753752,0
259551,2019-05-09 12:37:55,3517814635263522,"fraud_Runolfsdottir, Mueller and Hand",entertainment,60.13,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,b81817c07b7b5b07586d5864c00c98db,1336567075,38.166742,-81.32707099999999,0
9193,2019-01-06 19:17:50,30427035050508,fraud_Ankunding-Carroll,travel,3.51,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,864fe28d4fad2e97b1ccb6edb9765fa3,1325877470,43.168635,-82.58680600000001,0
919289,2019-12-30 15:05:41,4587657402165341815,fraud_Kutch-Ferry,home,48.67,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,d1e8123247afeccf95c17febfcff2a95,1356879941,41.693059000000005,-87.702511,0
325799,2019-06-04 12:36:58,630423337322,fraud_Hermann and Sons,shopping_pos,4.07,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,d556105650e9b615052a8ec735c9596a,1338813418,49.540312,-117.83853700000002,0
1136895,2020-04-19 03:03:41,4070511711385545,fraud_Jewess LLC,shopping_pos,4.78,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,00f7973411392263be5c219056dd89b8,1366340621,29.785264,-98.073158,0
588178,2019-09-07 00:26:18,377264520876399,"fraud_Olson, Becker and Koch",gas_transport,9.66,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,31577f52897104614027f658ae354ec7,1346977578,34.570761,-81.21487900000001,1
620408,2019-09-21 07:47:56,30376238035123,fraud_Lockman Ltd,grocery_pos,130.58,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,effe6eb77cd6f10d2fd042043cc98f39,1348213676,42.76895,-123.701534,0
1075661,2020-03-23 00:55:29,4497913965512794052,fraud_Botsford Ltd,shopping_pos,9.44,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,5ea98570a9251a01b559c86ad36d3b0b,1364000129,35.311924,-79.516258,0
534022,2019-08-17 21:27:26,4681699462969,fraud_Hickle Group,shopping_pos,6.52,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,9ba2e94810c2d32eef96cf9368fc93c1,1345238846,36.857204,-86.14041,0
417758,2019-07-07 14:13:25,4997733566924489,"fraud_Romaguera, Wehner and Tromp",kids_pets,57.42,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,45adcb41ffc0a9df3961621b4a3089f5,1341670405,44.533299,-93.758347,0
410676,2019-07-05 08:29:16,30560609640617,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1.44,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,ceef362f45e36a38073882f7a90459ef,1341476956,39.645127,-92.540815,0
1103607,2020-04-04 13:18:45,4477156602511939689,fraud_Ziemann-Waters,health_fitness,39.18,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,468cc0a7b925b51ecdcf51cd73624080,1365081525,39.521153000000005,-111.06235,0
410693,2019-07-05 08:41:04,630424987505,fraud_Friesen-Stamm,gas_transport,33.19,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,74275343c6442bf9d05933079a918869,1341477664,38.308485,-79.438792,0
1167468,2020-05-02 16:15:44,3596217206093829,fraud_Kihn-Schuster,food_dining,133.41,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,55fd83a727d2bf31b8a4e2176414fc37,1367511344,41.162539,-92.231092,0
649901,2019-10-04 02:57:24,370348764075623,fraud_Pacocha-Bauch,shopping_pos,3.59,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,aeaead36e70c66ecb294da1792faceb5,1349319444,29.737385,-90.055236,0
618515,2019-09-20 10:03:01,571365235126,"fraud_Herman, Treutel and Dickens",misc_net,1.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,4ae640a3d02f349a790544bbb5a60c9b,1348135381,43.753316,-85.588663,0
78612,2019-02-16 11:16:58,38580485618059,fraud_Dibbert and Sons,entertainment,52.63,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,1052ea5647b4a8e74a9d853a53cba2dd,1329391018,48.8134,-102.057319,0
889565,2019-12-23 20:48:39,213155997615567,fraud_Fritsch and Sons,health_fitness,75.74,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,df736924e35848deb8fae9cbc85945f9,1356295719,40.081089,-78.600691,0
695144,2019-10-23 19:52:31,676248282243,"fraud_Gutmann, McLaughlin and Wiza",home,44.77,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,149ba0bfa192ac1ab6079c1f76a4c07a,1351021951,26.227317,-82.11034699999999,0
416949,2019-07-07 09:05:58,4265776278887457,fraud_Kozey-Boehm,shopping_net,212.05,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,686e0179def99fc3aaf04fc78a91546d,1341651958,35.782261,-91.954243,0
653688,2019-10-05 19:42:48,4186530744674,fraud_Eichmann-Kilback,home,10.4,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,6fcd8237af3f6afaab60aaec4ef02f7c,1349466168,32.418774,-80.875264,0
169347,2019-03-30 17:53:20,2254917871818484,fraud_Torp-Lemke,misc_pos,4.09,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,3e00270f50541d0192fc244d5daa1921,1333130000,38.841465,-76.686913,0
405600,2019-07-03 00:07:57,60490596305,"fraud_Stehr, Jewess and Schimmel",misc_net,78.12,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,cc3c4404e9090de8503c6c3a7a6b5fea,1341274077,34.099461,-90.555454,0
1039082,2020-03-07 04:34:18,6506982560413523,fraud_Ledner-Pfannerstill,gas_transport,89.87,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,1c212b6699f929dca6b8ed6bc1f1ebb0,1362630858,32.831604,-92.915102,0
516213,2019-08-11 12:43:40,372246459334925,fraud_Gulgowski LLC,home,91.0,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,09f05662b4a973f02048e9658f07dfd1,1344689020,44.957788,-104.181018,0
481101,2019-07-29 16:14:53,4066595222529,fraud_Connelly-Carter,home,40.36,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,8cf26ebdc794e74ee569d7429915b750,1343578493,37.081848,-82.33983,0
114887,2019-03-06 04:03:00,30518206766474,fraud_Miller-Harris,misc_net,8.6,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,b7187e79e1a2d05ca0359501a6003ec4,1331006580,36.494464,-89.30232600000001,0
458661,2019-07-21 22:13:55,6011504998544485,fraud_Zulauf LLC,personal_care,2.66,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,557da606965f3e945b83b59bbec5deeb,1342908835,33.06628,-87.344187,0
12154,2019-01-08 00:39:29,2383461948823908,"fraud_Herman, Treutel and Dickens",misc_net,1.04,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,e5ec3338cba295b1dcd56a93031fe61e,1325983169,44.274263,-70.842683,0
388717,2019-06-27 08:01:46,676245600876,fraud_Erdman-Kertzmann,gas_transport,81.63,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,ee9ac3a145965e0279c46f5c902045b3,1340784106,26.16568,-79.755084,0
1075521,2020-03-22 23:45:01,2720894374956739,fraud_Ernser-Feest,home,26.24,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,71feb2a79f491e0f5d438057c4197d07,1363995901,43.278618,-82.582974,0
500773,2019-08-05 14:36:32,4745996322265,fraud_Dach-Nader,misc_net,130.98,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,a257708b71cba6500648d8c0b65f51a3,1344177392,42.421039,-87.540118,0
783737,2019-11-30 23:47:16,4561368699336875,fraud_Ernser-Feest,home,14.71,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,bfd46e077e8ee78d2087f8b74275ac2e,1354319236,35.868324,-81.029027,0
94637,2019-02-25 14:10:33,4798937978667559470,fraud_Stamm-Rodriguez,misc_pos,7.83,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.95299999999999,67858,Water quality scientist,1995-03-13,a4724dce914d13c2c7616c85fc75eb3c,1330179033,44.348324,-83.915322,0
526264,2019-08-14 22:20:14,630484879808,fraud_Bahringer-Streich,food_dining,63.91,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,f8949132ea8440cfa3156fbe79399589,1344982814,35.999841,-120.14496,0
500626,2019-08-05 13:56:35,581293083266,fraud_Renner Ltd,home,80.54,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,d0c04221a6802448edf34f087d7ec5f1,1344174995,35.897102000000004,-97.945576,0
1051027,2020-03-11 20:36:49,6011329966782895,fraud_Pollich LLC,home,6.58,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,769341cb0846b02b0c93fafdf5d6a8b0,1363034209,35.868487,-96.888389,0
290798,2019-05-23 09:04:36,3514897282719543,"fraud_Larkin, Stracke and Greenfelder",entertainment,1.13,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,dc6322f4d5c2391818c59eed3c3d00b6,1337763876,43.691818,-76.88125699999999,0
25704,2019-01-15 17:42:45,4433091568498503,fraud_Rau-Robel,kids_pets,38.62,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,6aecf502db75f5782b2c764ffbd4803f,1326649365,38.395171000000005,-77.914284,0
213388,2019-04-19 05:43:21,4099707841315751,fraud_Harber Inc,gas_transport,64.97,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,292a3d6919623b3ebb814b582e5f24e2,1334814201,38.941019,-79.055437,0
805148,2019-12-05 18:10:04,2283743876903625,fraud_Daugherty-Thompson,food_dining,1.94,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,db27eadd8a5463f3df108a32b006be67,1354731004,34.242944,-85.234962,0
958181,2020-01-20 07:29:40,30248898834493,fraud_Heidenreich PLC,grocery_pos,123.55,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,e981cc9ee45135ef9175b3fbe7cd8a0a,1358666980,32.272897,-99.951867,0
55041,2019-02-02 18:30:49,340103199302564,"fraud_Kihn, Brakus and Goyette",personal_care,8.43,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,b25770a97194b5c73885ec687e0a9ac1,1328207449,35.826825,-80.406624,0
386587,2019-06-26 08:39:32,4124536010991657,fraud_Bins-Rice,gas_transport,94.57,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,f5a713db1f4282aebf1c601ceb5a5147,1340699972,31.494388,-87.636686,0
120311,2019-03-09 03:09:43,30373802285317,fraud_Sporer Inc,gas_transport,74.09,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,8d124cdc244d869cc48a2af26697824a,1331262583,34.917695,-118.638976,0
1205123,2020-05-18 20:05:55,3547560454237873,"fraud_Torp, Muller and Borer",health_fitness,10.67,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,791e61befaa170451bafa23744623922,1368907555,44.354926,-86.440208,0
969360,2020-01-26 22:29:58,2224100459250597,fraud_Kulas Group,health_fitness,27.94,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,d4cc8d237bc01a1c965b3dca01f92bb5,1359239398,31.213763,-81.506798,0
720329,2019-11-03 18:55:21,4736845434667908128,fraud_Rau-Robel,kids_pets,18.38,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,1ed6a013658df95573050537588bd010,1351968921,44.355894,-72.76272,0
1262627,2020-06-08 22:37:42,30328384440870,fraud_Runte-Mohr,food_dining,32.67,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,67e2c98b8c230adb1fa28274cdee6d69,1370731062,39.364876,-94.052028,0
868801,2019-12-19 21:15:08,4433091568498503,fraud_Quitzon-Goyette,home,52.53,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,0273faebcdd7727bb81cccb51e79a68e,1355951708,39.816928,-76.89269,0
628795,2019-09-23 23:50:02,4562827002127,"fraud_Labadie, Treutel and Bode",shopping_net,322.79,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,9ca53b9409d0c475c4c2983f313fd4fe,1348444202,39.945698,-84.707348,0
594505,2019-09-09 05:32:08,3582402971899057,fraud_Nienow PLC,entertainment,114.09,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,51be7091986980a82971652306526f95,1347168728,47.300958,-116.151385,0
586044,2019-09-05 21:23:36,180042946491150,fraud_Herzog Ltd,misc_pos,6.97,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,d6cc6fddb813a2b63b62ca68dc141b74,1346880216,28.663462,-81.963766,0
1263220,2020-06-09 02:15:11,6011367958204270,"fraud_Swift, Bradtke and Marquardt",grocery_net,47.58,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,1c4b51049bde122a89e76bed356b150e,1370744111,42.235992,-81.28079,0
483965,2019-07-30 18:33:15,3518758680062249,fraud_Turner LLC,travel,2.02,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,45b23bc29ab6ca9c1e584b8519bc9e90,1343673195,38.834673,-109.017067,0
707817,2019-10-28 20:43:17,30270432095985,"fraud_Daugherty, Pouros and Beahan",shopping_pos,675.63,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,d280ada9e84e14c68fe2cb1ecbfa14ef,1351456997,41.492906,-90.13351,0
1225904,2020-05-26 18:40:59,4536996888716062123,"fraud_McDermott, Osinski and Morar",home,31.12,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,693824fb4a13559c5fa61c82fdcf6c19,1369593659,36.688566,-105.452462,0
209378,2019-04-16 21:39:20,4642255475285942,fraud_Bogisich-Weimann,kids_pets,168.41,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,d93be6739b63a7370571379c59b3e547,1334612360,38.773618,-109.661032,0
24274,2019-01-15 01:52:23,30092964733035,fraud_Kuvalis Ltd,gas_transport,59.83,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,170ce7678f83032d4ed30d2c8e31ab4c,1326592343,38.557746,-83.350757,0
498714,2019-08-05 00:02:47,4736845434667908128,fraud_Koelpin and Sons,misc_net,10.95,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,ff51b7ff42fb3c21d76a3d7bc113ed1d,1344124967,44.831935,-73.508108,0
321308,2019-06-03 00:21:08,377113842678100,fraud_Kutch LLC,gas_transport,49.26,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,baecf806d1f3829a7063adc87cbb01c6,1338682868,39.212663,-76.048793,0
579436,2019-09-02 12:39:36,2720433095629877,fraud_Heidenreich PLC,grocery_pos,55.56,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,ff7d9dfcec6e1e7283937a11b824395b,1346589576,43.898712,-69.004152,0
1025610,2020-03-01 08:32:53,180047222886866,fraud_Cummings LLC,gas_transport,67.86,Christine,Shaffer,F,14017 Thomas Plaza,Loami,IL,62661,39.6704,-89.8588,1213,English as a foreign language teacher,1991-04-22,0c036b0a5727b400f059786683b04b52,1362126773,39.454304,-89.28293199999999,0
1209356,2020-05-20 10:16:54,630484879808,"fraud_Zboncak, Rowe and Murazik",shopping_net,85.75,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,7cec5e14aa1bc328e118e5025bb5b1e7,1369045014,36.94543,-120.136296,0
1170745,2020-05-03 23:38:31,4191109180926792,fraud_Lemke-Gutmann,shopping_net,12.11,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,99f84372d9cd9c566a88c620faa7aed1,1367624311,39.00728,-82.491342,0
196026,2019-04-11 08:11:01,2254917871818484,fraud_Padberg-Welch,grocery_pos,110.51,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,d759467df6175be001229964513a636d,1334131861,38.183464,-77.248805,0
694139,2019-10-23 06:39:42,180011453250192,fraud_Spinka Inc,grocery_net,54.38,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,0179c2ad6a3da75b2758b2b02d2e48d6,1350974382,40.533729,-90.461614,0
412971,2019-07-06 05:53:31,6517217825320610,"fraud_Bins, Balistreri and Beatty",shopping_pos,861.82,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,d3590879b69d752160dee75dc3dc30c9,1341554011,32.385636,-89.83559100000001,0
846206,2019-12-14 21:39:33,4806443445305,"fraud_Romaguera, Wehner and Tromp",kids_pets,52.58,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,2653ffd36157e10cbd730f8e5d1e6aa4,1355521173,38.594735,-82.67627,0
171310,2019-03-31 11:10:12,375848982312810,fraud_Goyette Inc,shopping_net,1.62,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,9606cd7ec29eb1902a800e54732066d4,1333192212,30.674591,-98.959737,0
1070242,2020-03-20 16:06:47,6573561108825071,fraud_Ernser-Feest,home,108.28,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,31b9f66903b51ecefe909aeab11f894f,1363795607,35.741240000000005,-96.286912,0
571744,2019-08-31 10:29:44,30376238035123,fraud_Koss and Sons,gas_transport,67.21,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,e451e8d238edc8b9f7bffdd8982b5cbc,1346408984,42.020751,-125.304815,0
1089906,2020-03-29 12:49:34,180064817343047,fraud_Connelly-Carter,home,199.62,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,a5aebd263a91eb6e85a79d84946492a5,1364561374,37.892374,-85.64467900000001,0
250357,2019-05-05 10:15:19,3543299015720986,fraud_Huel Ltd,misc_net,1.34,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,ef3cb2608938ae2ca1f68c43e7b6ee5d,1336212919,37.05881,-81.165283,0
401587,2019-07-01 12:30:26,2286236465059468,"fraud_Wuckert, Wintheiser and Friesen",home,72.0,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,bcdabc86ea50f818ab0474e2524f4461,1341145826,39.306382,-93.037693,0
1213657,2020-05-22 22:18:30,502038091380,fraud_Carroll PLC,health_fitness,73.16,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,bd951c9d8a9d83a57db987d81a643448,1369261110,37.386084,-93.749825,0
1134352,2020-04-17 19:18:55,4509922033272157,fraud_Bode-Schuster,kids_pets,64.29,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,5c2cae4075a6bce94723ec92a81ba04b,1366226335,43.391353,-96.926202,0
